DOMAIN=TSN-CDR-GROUP
TABLE=CALLRECORD
VERSION=V1-35-0
PERIODSTART=20191031132534
PERIODEND=20191031144643
SEQNO=72320
16e224192680000a6b6f67cdf073fd2a;NULL;81631757;0;null;4741222945;4790402798;NULL;4790402798;NULL;3687695;4741222945;NULL;"832";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144044;20191031143924;20191031153924;80000;80000;1a19326bff0a4b96a99f81720cf6d6eb;"Roam Like Home EU";"11";3687710;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway/TelenorMobil AS 832)";"0,49+0,89";3925103158874ca89c1586e92a2393d3;"PKOK";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;80000;NULL;"NC_IN_SB_S99_MIN,null,80000";NULL;NULL;NULL
16e223ce7180000336e90c2651af5b6f;NULL;81631758;0;null;4741324041;4790279799;NULL;4790279799;NULL;3757644;4741324041;NULL;"705";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144126;20191031143424;20191031153424;422000;422000;716d8018d06b4f9d99d1e600ca6c99d7;"Kontant Komplett";"9";3757659;7.25;0.99;6.26;1.45;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway)";"0,89+0,99";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";111.52;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e224301980000a6b6f67cdf0743683;NULL;81631759;0;null;4721014099;4741287769;4792100000;NULL;NULL;3758963;4741287769;NULL;"815";NULL;NULL;479200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;20191031144049;20191031144047;20191031154047;2000;2000;8b2abab04ad9412099410843635aa45f;"Telia 20191031";"9";3758978;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"Voice Mail (Voice mail)";"Free";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";16.93;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e22428c680000336e90c2651b039b9;NULL;81631760;0;null;4792234956;4798656603;NULL;4798656603;NULL;3607357;4792234956;NULL;"815";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144053;20191031144021;20191031154021;32000;32000;1a19326bff0a4b96a99f81720cf6d6eb;"Roam Like Home EU";"11";3607372;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Telia (Norway/Telia 815)";"0,49+0,89";3925103158874ca89c1586e92a2393d3;"PKOK";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;32000;NULL;"NC_IN_SB_S99_MIN,null,32000";NULL;NULL;NULL
16e2242f9c80000a6b6f67cdf0743575;NULL;81631761;0;null;4797856154;4798158285;NULL;4798158285;NULL;2824962;4797856154;NULL;"815";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144105;20191031144049;20191031154049;17000;17000;db2ee894d75b433c9deeb31c3ab8067b;"PKOB";"71,13";2824977;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Chess/Telia (Norway/Telia 815)";"0,29+0,99";6996ae4184cd4af9bf0f7fa8d12838d6;"PKOB";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;17000;NULL;"NC_IN_SK_1M_4GB_MIN,null,17000";NULL;NULL;NULL
16e22416b580000a6b6f67cdf073f72d;NULL;81631762;0;null;4796840699;4740539779;NULL;4740539779;NULL;3796246;4796840699;NULL;"898";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144106;20191031143913;20191031153913;113000;113000;716d8018d06b4f9d99d1e600ca6c99d7;"Kontant Komplett";"37,71,9";3796261;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway)";"0,89+0,99";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;113000;NULL;"NC_IN_SK_14D_99_MIN,null,113000";NULL;NULL;NULL
16e224144480000a6b6f67cdf073f15e;NULL;81631763;0;null;4746265223;4745413150;NULL;4745413150;NULL;5003377;4746265223;NULL;"832";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144108;20191031143913;20191031153913;115000;115000;1a19326bff0a4b96a99f81720cf6d6eb;"Roam Like Home EU";"11";5003377;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway/TelenorMobil AS 832)";"0,49+0,89";3925103158874ca89c1586e92a2393d3;"PKOK";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;115000;NULL;"NC_IN_SB_S99_MIN,null,115000";NULL;NULL;NULL
16e22434bd00000a6b6f67cdf0744237;NULL;81631764;0;null;4747205748;4797103462;4792100889;NULL;NULL;3521303;4797103462;NULL;"815";NULL;NULL;479200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;20191031144108;20191031144106;20191031154106;2000;2000;8b2abab04ad9412099410843635aa45f;"Telia 20191031";"71,9";3521318;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"Voice Mail (Voice mail)";"Free";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e2242f1f80000336e90c2651b0499d;NULL;81631765;0;null;4745768372;4793942588;NULL;4793942588;NULL;1817749;4745768372;NULL;"736";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144113;20191031144053;20191031154053;20000;20000;f7d6cd7514c34ae984a2f9d61fe14b24;"PKOA";"71,12";1817764;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway)";"0,89+0,99";b1aaaf6ea1b64d769e6916be0e978cb7;"PKOA";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;20000;NULL;"NC_IN_SK_1M_2GB_MIN,null,20000";NULL;NULL;NULL
16e2242aba80000336e90c2651b03e69;NULL;81631766;0;null;4746479462;4791195900;NULL;4791195900;NULL;257994;4746479462;NULL;"832";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144115;20191031144033;20191031154033;43000;43000;716d8018d06b4f9d99d1e600ca6c99d7;"Kontant Komplett";"9";257994;1.63;0.99;0.64;0.33;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway)";"0,89+0,99";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";139.41;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e2243bd180000336e90c2651b06876;NULL;81631767;0;null;4735103480;4798670136;4792100889;NULL;NULL;3660655;4798670136;NULL;"815";NULL;NULL;479200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;20191031144138;20191031144135;20191031154135;3000;3000;8b2abab04ad9412099410843635aa45f;"Telia 20191031";"71,9";3660670;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"Voice Mail (Voice mail)";"Free";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";50.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e2243d4880000a6b6f67cdf0745775;NULL;81631768;0;null;4721014099;4794282885;4792100889;NULL;NULL;3385267;4794282885;NULL;"815";NULL;NULL;479200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;20191031144143;20191031144141;20191031154141;2000;2000;db2ee894d75b433c9deeb31c3ab8067b;"PKOB";"13";3385282;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"Voicemail (Voice mail)";"Free";6996ae4184cd4af9bf0f7fa8d12838d6;"PKOB";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e22429c080000336e90c2651b03ca1;NULL;81631769;0;null;4752003641;4793881694;4792100000;NULL;NULL;247547;4793881694;NULL;"815";NULL;NULL;479200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;20191031144024;20191031144021;20191031154021;3000;3000;8b2abab04ad9412099410843635aa45f;"Telia 20191031";"3";247547;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"Voice Mail (Voice mail)";"Free";572f9a64fbd84aed8e351636a1074d03;"PKOC";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";8.43;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e224274f80000336e90c2651b035be;NULL;81631770;0;null;4792092801;4741582264;NULL;4741582264;NULL;3182155;4792092801;NULL;"832";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144027;20191031144020;20191031154020;7000;7000;1a19326bff0a4b96a99f81720cf6d6eb;"Roam Like Home EU";"11";3182170;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway/TelenorMobil AS 832)";"0,49+0,89";3925103158874ca89c1586e92a2393d3;"PKOK";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;7000;NULL;"NC_IN_SB_S99_MIN,null,7000";NULL;NULL;NULL
16e2242f5e00000a6b6f67cdf07434cf;NULL;81631771;0;null;4740723354;4793680211;4792100889;NULL;NULL;2143336;4793680211;NULL;"815";NULL;NULL;479200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;20191031144045;20191031144044;20191031154044;1000;1000;8b2abab04ad9412099410843635aa45f;"Telia 20191031";"71,9";2143351;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"Voice Mail (Voice mail)";"Free";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e2240d3000000336e90c2651aff574;NULL;81631772;0;null;4799674887;4799872996;NULL;4799872996;NULL;3351474;4799674887;NULL;"736";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144101;20191031143826;20191031153826;155000;155000;716d8018d06b4f9d99d1e600ca6c99d7;"Kontant Komplett";"71,9";3351489;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway)";"0,89+0,99";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;155000;NULL;"NC_IN_SK_1M_2GB_MIN,null,155000";NULL;NULL;NULL
16e2240deb80000a6b6f67cdf073e1e2;NULL;81631773;0;null;4797856154;4798158285;NULL;4798158285;NULL;2824962;4797856154;NULL;"815";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144042;20191031143833;20191031153833;129000;129000;db2ee894d75b433c9deeb31c3ab8067b;"PKOB";"71,13";2824977;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Chess/Telia (Norway/Telia 815)";"0,29+0,99";6996ae4184cd4af9bf0f7fa8d12838d6;"PKOB";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;129000;NULL;"NC_IN_SK_1M_4GB_MIN,null,129000";NULL;NULL;NULL
16e22424a000000336e90c2651b02f2e;NULL;81631774;0;null;4792091877;4746319899;NULL;4746319899;NULL;3235749;4792091877;NULL;"832";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144048;20191031144015;20191031154015;33000;33000;1a19326bff0a4b96a99f81720cf6d6eb;"Roam Like Home EU";"11";3235764;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway/TelenorMobil AS 832)";"0,49+0,89";9017c8177ace4c389793b74d9d61dc5e;"PKOL";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;33000;NULL;"NC_IN_SB_L169_MIN,null,33000";NULL;NULL;NULL
16e223ffc280000336e90c2651afd4b3;NULL;81631775;0;null;4747340414;4791644514;NULL;4791644514;NULL;3610352;4747340414;NULL;"885";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144028;20191031143736;20191031153736;172000;172000;1a19326bff0a4b96a99f81720cf6d6eb;"Roam Like Home EU";"11";3610367;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway/Ventelo Bedrift AS 885)";"0,49+0,89";9017c8177ace4c389793b74d9d61dc5e;"PKOL";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;172000;NULL;"NC_IN_SB_L169_MIN,null,172000";NULL;NULL;NULL
16e224274f80000a6b6f67cdf0742041;NULL;81631776;0;null;4798859643;4794830411;NULL;4794830411;NULL;3654996;4798859643;NULL;"705";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144029;20191031144016;20191031154016;13000;13000;716d8018d06b4f9d99d1e600ca6c99d7;"Kontant Komplett";"71,9";3655011;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Offnet/Fixed (Norway)";"0,89+0,99";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;13000;NULL;"NC_IN_SK_1M_2GB_MIN,null,13000";NULL;NULL;NULL
16e2240d3000000a6b6f67cdf073dfb3;NULL;81631777;0;null;4794247975;4571354049;NULL;4571354049;NULL;1212253;4794247975;NULL;NULL;NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144031;20191031143838;20191031153838;112000;112000;f7d6cd7514c34ae984a2f9d61fe14b24;"PKOA";"71,12";1212253;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"V-1 Denmark - Mobile (Denmark - Mobile Others)";"Nordic 0,99+0,99";b1aaaf6ea1b64d769e6916be0e978cb7;"PKOA";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";28.7;NULL;112000;NULL;"NC_IN_SK_1M_4GB_MIN_NORDIC,null,112000";NULL;NULL;NULL
16e224290500000a6b6f67cdf07424b9;NULL;81631778;0;null;4798331525;4793057414;NULL;4793057414;NULL;2549344;4798331525;NULL;"815";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144045;20191031144043;20191031154043;3000;3000;716d8018d06b4f9d99d1e600ca6c99d7;"Kontant Komplett";"9";2549359;1.03;0.99;0.04;0.21;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Telia (Norway/Telia 815)";"0,89+0,99";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";138.86;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e224301980000a6b6f67cdf0743689;NULL;81631779;0;null;4721014099;4794236472;4792100889;NULL;NULL;3104314;4794236472;NULL;"815";NULL;NULL;479200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;20191031144049;20191031144047;20191031154047;2000;2000;db2ee894d75b433c9deeb31c3ab8067b;"PKOB";"13";3104329;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"Voicemail (Voice mail)";"Free";6996ae4184cd4af9bf0f7fa8d12838d6;"PKOB";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e224288800000a6b6f67cdf07423c4;NULL;81631780;0;null;4794233535;4799514997;NULL;4799514997;NULL;3758188;4794233535;NULL;"815";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144050;20191031144022;20191031154022;29000;60000;329ffb4757e5458482d0435534d213ef;"Best Friend ";"11,21";3758203;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Telia (Norway)";"0,00+0,00";3925103158874ca89c1586e92a2393d3;"PKOK";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e22427cc80000336e90c2651b03755;NULL;81631781;0;null;4798152024;4741645166;NULL;4741645166;NULL;5068115;4798152024;NULL;"815";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144051;20191031144026;20191031154026;25000;25000;1a19326bff0a4b96a99f81720cf6d6eb;"Roam Like Home EU";"11";5068115;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Telia (Norway/Telia 815)";"0,49+0,89";9017c8177ace4c389793b74d9d61dc5e;"PKOL";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;25000;NULL;"NC_IN_SB_L169_MIN,null,25000";NULL;NULL;NULL
16e22415fa00000336e90c2651b00b08;NULL;81631782;0;null;4746142711;4722424249;NULL;4722424249;NULL;3472164;4746142711;NULL;"815";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144056;20191031143900;20191031153900;115000;115000;716d8018d06b4f9d99d1e600ca6c99d7;"Kontant Komplett";"71,9";3472179;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Telia (Norway/Telia 815)";"0,89+0,99";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;115000;NULL;"NC_IN_SK_14D_99_MIN,null,115000";NULL;NULL;NULL
16e22433c300000336e90c2651b054df;NULL;81631783;0;null;4748440456;4741278880;4792100000;NULL;NULL;3757684;4741278880;NULL;"815";NULL;NULL;479200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;20191031144104;20191031144102;20191031154102;2000;2000;8b2abab04ad9412099410843635aa45f;"Telia 20191031";"11";3757699;0.0;0.0;0.0;0.0;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"Voice Mail (Voice mail)";"Free";3925103158874ca89c1586e92a2393d3;"PKOK";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";0.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
16e22429c080000a6b6f67cdf07426d5;NULL;81631784;0;null;4792231033;4795816283;NULL;4795816283;NULL;3444270;4792231033;NULL;"815";NULL;NULL;479200;242;02;NULL;NULL;NULL;NULL;NULL;NULL;0;20191031144106;20191031144026;20191031154026;40000;40000;716d8018d06b4f9d99d1e600ca6c99d7;"Kontant Komplett";"71,9";3444285;1.58;0.99;0.59;0.32;c0b5b00a53eb4da2985cb9d2f8475416;"25%";"NOK";NULL;NULL;NULL;6;"0 Norway (Norway/Telia)";"0 Telia (Norway/Telia 815)";"0,89+0,99";a8dcf4e747194d3f85e3e8a7e36499e7;"PKOO";NULL;NULL;46b3cf6d25924d9389ec098f74b8128d;"Prepaid-Account";0;"Europe/Oslo";82.63;NULL;NULL;NULL;NULL;NULL;NULL;NULL
